timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1727095739097,34440,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095739097,9783,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095739097,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095740102,34486,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095740102,13411,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095740102,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095741117,34476,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095741117,11370,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095741117,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095742129,34501,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095742129,12549,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095742129,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095743138,34479,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095743138,10885,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095743138,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095744146,34713,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095744146,26181,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095744146,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095745147,34718,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095745147,11261,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095745147,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095746152,34783,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095746152,17214,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095746152,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095747157,34860,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095747157,12318,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095747157,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095748166,35246,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095748166,29946,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095748166,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095749172,35494,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095749172,30428,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095749172,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095750178,35748,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095750178,33532,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095750178,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095751183,35921,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095751183,23744,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095751183,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095752188,35856,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095752188,20902,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095752188,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095753189,35969,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095753189,26129,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095753189,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095754198,36008,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095754198,21663,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095754198,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095755205,36042,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095755205,17028,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095755205,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095756211,36059,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095756211,16101,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095756211,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095757225,36172,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095757225,15722,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095757225,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095758227,36237,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095758227,16468,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095758227,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095759241,36191,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095759241,16650,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095759241,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095760252,36206,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095760252,14023,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095760252,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095761261,36259,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095761261,16875,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095761261,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095762275,36290,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095762275,17224,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095762275,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095763284,36299,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095763284,18006,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095763284,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095764288,36305,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095764288,16074,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095764288,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095765289,36337,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095765289,16148,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095765289,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095766296,36324,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095766296,17624,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095766296,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095767308,36350,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095767308,16037,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095767308,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095768317,36350,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095768317,16005,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095768317,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095769321,36418,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095769321,21587,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095769321,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095770332,36421,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095770332,18974,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095770332,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095771341,36528,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095771341,18775,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095771341,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095772355,36554,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095772355,20777,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095772355,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095773361,36585,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095773361,20040,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095773361,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095774371,36742,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095774371,29350,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095774371,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095775384,36739,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095775384,21527,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095775384,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095776399,36714,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095776399,18300,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095776399,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095777407,36737,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095777407,17949,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095777407,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095778413,36763,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095778413,19384,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095778413,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095779421,36780,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095779421,21829,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095779421,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095780431,36753,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095780431,24545,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095780431,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095781439,36774,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095781439,17123,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095781439,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095782445,36797,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095782445,20907,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095782445,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095783459,36787,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095783459,18074,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095783459,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095784470,36795,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095784470,14128,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095784470,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095785481,36833,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095785481,18551,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095785481,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095786489,36894,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095786489,38330,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095786489,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095787492,36996,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095787492,24523,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095787492,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095788502,37011,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095788502,26649,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095788502,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095789511,36943,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095789511,24756,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095789511,0,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095790522,36874,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095790522,26976,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095790522,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095791527,37009,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095791527,32864,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095791527,1000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095792534,36991,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095792534,32271,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
1727095792534,2000,localhost Disks I/O,,,,,true,,0,0,0,0,null,0,0,0
1727095793546,37011,localhost Memory,,,,,true,,0,0,0,0,null,0,0,0
1727095793546,22756,localhost CPU,,,,,true,,0,0,0,0,null,0,0,0
